ds,yhat,yhat_lower,yhat_upper,category,y
2023-12-31,18121.368677164744,16912.679043428547,19302.514009431183,Groceries,15354.78
2024-01-01,15170.35650074808,13956.840921210898,16386.245842601125,Groceries,14997.43
2024-01-02,11021.252532622111,9855.581629805087,12252.008249114702,Groceries,11008.88
2024-01-03,11132.824807581845,9908.686908385436,12342.263519785196,Groceries,11539.44
2024-01-04,10976.692647055566,9801.048126583342,12098.127744561902,Groceries,9888.85
2024-01-05,10997.137901364285,9798.564379841962,12193.585804973301,Groceries,10851.85
2024-01-06,13929.43218990384,12751.087681147916,15166.043835663277,Groceries,12992.84
2024-01-07,14006.450929031358,12777.907534596745,15209.778812763187,Groceries,14338.26
2024-01-08,11066.918471999612,9815.941979762394,12286.554378878716,Groceries,10047.78
2024-01-09,11110.251796816072,9894.176362584232,12303.023092434993,Groceries,10483.01
2024-01-10,11234.019318261733,10023.003049693112,12385.088965513285,Groceries,9985.62
2024-01-11,11089.657552603197,9912.658443382392,12326.608437836598,Groceries,11428.4
2024-01-12,11120.93313206996,9907.95045413833,12273.393498038351,Groceries,11621.32
2024-01-13,14062.625119298471,12863.117113267996,15251.349378360523,Groceries,13885.94
2024-01-14,14147.152748864379,12921.011328579038,15419.31082381656,Groceries,14208.8
2024-01-15,11212.833427840334,9986.789647558635,12347.258456160482,Groceries,9642.64
2024-01-16,11258.73807872641,10171.403152344332,12528.523735279285,Groceries,10654.3
2024-01-17,11382.160077391098,10163.251913595672,12485.989715529373,Groceries,10880.91
2024-01-18,11234.340229553878,10027.263900124259,12469.143193912678,Groceries,13225.18
2024-01-19,11258.935043912115,10053.90823361023,12506.588796404469,Groceries,9967.22
2024-01-20,14190.703066295639,13050.728088521288,15362.21689170568,Groceries,15898.52
2024-01-21,14262.13427453053,13042.24604727153,15442.35003425341,Groceries,15375.21
2024-01-22,11311.707302396371,10086.638066192589,12499.617834363757,Groceries,11205.18
2024-01-23,11338.741567381176,10190.596208408406,12595.615451581027,Groceries,12506.6
2024-01-24,11440.860635193541,10242.230889430313,12671.850253652956,Groceries,11294.87
2024-01-25,11269.709376660077,10190.791328130092,12377.94428702143,Groceries,11313.58
2024-01-26,11269.412371828237,10102.79790886665,12426.390239678567,Groceries,10928.34
2024-01-27,14175.248568945917,12932.366999852293,15276.04819980264,Groceries,15667.39
2024-01-28,14220.267492774841,13022.608562959334,15366.582605923824,Groceries,15524.67
2024-01-29,11243.532106102926,10046.641240943592,12433.92735709669,Groceries,10430.44
2024-01-30,11244.955777791756,10069.7283141339,12414.690589027014,Groceries,9821.55
2024-01-31,11322.75006911597,10323.553088147974,12494.899067169252,Groceries,10801.86
2024-02-01,11129.126317812508,9883.014416936365,12338.441647825095,Groceries,10276.54
2024-02-02,11108.738877749249,9919.570179257116,12244.295438479332,Groceries,10921.89
2024-02-03,13997.345425884027,12880.450903169816,15159.546989731287,Groceries,15680.57
2024-02-04,14028.410014600437,12803.993798205016,15199.62333498739,Groceries,13742.53
2024-02-05,11041.334327486933,9856.368596442975,12160.275759568312,Groceries,10931.51
2024-02-06,11036.284907361789,9781.628253200088,12211.796225429225,Groceries,11015.83
2024-02-07,11111.633336020468,9916.203555581156,12268.173965005786,Groceries,11704.04
2024-02-08,10919.652558462967,9739.9203669629,12078.098462282453,Groceries,8985.57
2024-02-09,10904.95736175828,9742.222771725583,12105.861505389743,Groceries,10417.2
2024-02-10,13803.164507787009,12608.353991717267,15007.183501245137,Groceries,14464.88
2024-02-11,13847.498217617727,12671.496192633887,14958.399835536722,Groceries,15579.6
2024-02-12,10877.026417427334,9730.512095009242,12032.306048570816,Groceries,10496.55
2024-02-13,10891.4953986381,9732.474084980087,12085.471514369567,Groceries,9278.87
2024-02-14,10988.779691717846,9788.419953900868,12172.075223814307,Groceries,11449.48
2024-02-15,10820.590106273776,9606.804437986117,11966.665719943017,Groceries,10344.81
2024-02-16,10830.927653657542,9642.39531600833,12162.057679503936,Groceries,9852.02
2024-02-17,13754.758511492179,12569.36597754996,14947.302781855615,Groceries,13434.05
2024-02-18,13824.635350731181,12698.947510551594,14992.17977972666,Groceries,13916.57
2024-02-19,10878.95003070933,9743.674758717372,12012.657427017548,Groceries,10328.04
2024-02-20,10916.784893651164,9777.407737033338,12061.360555459647,Groceries,8927.46
2024-02-21,11035.379031363365,9895.568682156043,12219.973174875751,Groceries,11603.58
2024-02-22,10885.852055456102,9699.02233983848,12083.676842781977,Groceries,11915.22
2024-02-23,10911.672891054315,9707.063562307183,12139.434756706461,Groceries,11360.51
2024-02-24,13847.347335722468,12603.908126640797,14997.024778688685,Groceries,12741.34
2024-02-25,13925.051445568832,12745.182406037926,15159.236300786817,Groceries,13770.8
2024-02-26,10982.89337934332,9770.656573487124,12104.088363292847,Groceries,10744.37
2024-02-27,11019.77173327708,9747.755802963784,12222.666430307521,Groceries,11247.05
2024-02-28,11132.846351739337,9881.057214762512,12352.900050341006,Groceries,11288.18
2024-02-29,10973.264031132703,9862.887524977165,12313.977809234193,Groceries,10068.79
2024-03-01,10984.626382324279,9805.831265241653,12130.861873858657,Groceries,10748.35
2024-03-02,13901.674656553001,12697.61269799651,15076.347827513864,Groceries,14363.61
2024-03-03,13956.91660686452,12752.267780097214,15131.66594212028,Groceries,15441.71
2024-03-04,10988.880253489948,9834.557147262256,12120.505156532412,Groceries,11217.23
2024-03-05,10996.961764042378,9796.971585740004,12162.076642035621,Groceries,11266.8
2024-03-06,11078.883915450044,9874.182401547043,12286.137478744604,Groceries,10647.29
2024-03-07,10886.40787750675,9694.805418162348,12056.145231349916,Groceries,11745.32
2024-03-08,10863.785945176287,9746.058083051024,12039.220673761256,Groceries,10877.16
2024-03-09,13746.43041665182,12500.4453695466,14903.456276318395,Groceries,12720.49
2024-03-10,13767.524100641667,12545.636945601862,14892.690378224543,Groceries,15161.41
2024-03-11,10766.25774161231,9575.25428108485,11883.835871279814,Groceries,11045.53
2024-03-12,10742.661991437,9535.030635031582,11907.612783470135,Groceries,10067.06
2024-03-13,10795.050798821252,9577.602088873806,12096.64564047465,Groceries,10012.64
2024-03-14,10575.719336501568,9437.856973974129,11771.685190821665,Groceries,10633.07
2024-03-15,10529.384439636644,9285.024192340583,11726.230118708554,Groceries,10744.68
2024-03-16,13391.843055697831,12200.421697189882,14597.67924553299,Groceries,13646.83
2024-03-17,13396.574441957797,12195.927800653102,14599.265946116702,Groceries,13733.71
2024-03-18,10382.971594736566,9166.13866322337,11591.577802743015,Groceries,11678.59
2024-03-19,10351.169672455133,9265.928528413197,11593.115516753256,Groceries,11131.76
2024-03-20,10399.48835237574,9226.76882580752,11578.264374059352,Groceries,10380.75
2024-03-21,10180.131242884223,8988.219601975885,11294.734696554484,Groceries,10964.19
2024-03-22,10137.63026082077,9054.251799288926,11319.613495802767,Groceries,9327.64
2024-03-23,13007.510346068104,11807.001149785268,14188.864089470759,Groceries,13599.29
2024-03-24,13022.900061547569,11855.748486258382,14280.586187640985,Groceries,15043.32
2024-03-25,10022.773319998041,8849.359871792576,11162.185770513193,Groceries,9902.8
2024-03-26,10006.791180271932,8875.046557385214,11191.977653916905,Groceries,9366.86
2024-03-27,10072.752968659976,8914.432251786708,11359.98643899551,Groceries,9494.93
2024-03-28,9872.31419524245,8706.622488832625,11125.461349243355,Groceries,9115.92
2024-03-29,9849.444085182256,8707.704209335787,11026.562056392027,Groceries,9330.05
2024-03-30,12739.105060157697,11420.307480839185,13906.2334026198,Groceries,12517.92
2024-03-31,12773.877856192126,11507.848653599627,14049.091006016786,Groceries,11412.74
2024-04-01,9792.21713922888,8617.583420142186,10958.90387522048,Groceries,9871.22
2024-04-02,9793.30473083406,8584.484709258855,11017.92499327611,Groceries,10535.53
2024-04-03,9874.516725053274,8708.586577331444,10982.104309107184,Groceries,9082.12
2024-04-04,9687.146967708053,8503.000354357946,10833.186348740248,Groceries,10946.37
2024-04-05,9674.874182990356,8522.181407493434,10908.455204607322,Groceries,10124.08
2024-04-06,12572.447536984571,11385.044593650795,13749.004052064667,Groceries,13639.64
2024-04-07,12612.315661155317,11376.774259026528,13873.721192810423,Groceries,11895.77
2024-04-08,9632.883923202915,8472.322407970987,10741.564919575361,Groceries,10282.66
2024-04-09,9633.367045240117,8399.577991354496,10865.497184899044,Groceries,8752.51
2024-04-10,9711.253399241896,8454.30301323439,10899.127271613126,Groceries,10236.16
2024-04-11,9518.023559330979,8381.447010419011,10779.328510772008,Groceries,9651.65
2024-04-12,9497.610559639143,8389.690650821529,10738.915211898513,Groceries,9905.56
2024-04-13,16565.41774232515,15381.17024554631,17725.521044094265,Groceries,15582.31
2024-04-14,16593.57419711157,15429.921636817318,17816.26976225056,Groceries,15908.51
2024-04-15,13601.226077540612,12350.233718372006,14816.596835206821,Groceries,13758.78
2024-04-16,9407.672735662083,8255.115311477093,10600.406048370367,Groceries,8634.97
2024-04-17,9471.522831151457,8304.026720564234,10561.011162477578,Groceries,9652.96
2024-04-18,9264.354865080071,8008.013193068014,10458.081603773982,Groceries,8257.98
2024-04-19,9230.528422664127,8070.721716802546,10435.321587618375,Groceries,9862.71
2024-04-20,12105.50827082943,10833.16632673796,13250.366539121387,Groceries,10780.53
2024-04-21,12122.472197460545,10920.884431315122,13313.659536418674,Groceries,12438.99
2024-04-22,9120.547091993541,7893.810669158483,10365.965462855773,Groceries,9584.05
2024-04-23,9099.640952204938,7843.103267470272,10286.50916038507,Groceries,8584.08
2024-04-24,9157.887708844608,7995.266588185687,10378.679147865543,Groceries,9475.94
2024-04-25,8947.34797128404,7796.750782521681,10169.593457793277,Groceries,9205.72
2024-04-26,8912.45361388129,7644.117076659891,10063.932229615093,Groceries,8594.12
2024-04-27,11788.799954843767,10685.806189166959,12964.064255081976,Groceries,10689.92
2024-04-28,11809.369437607433,10585.98143911486,12921.269362072142,Groceries,9762.3
2024-04-29,8813.155552846352,7596.436042936977,10006.368363050764,Groceries,9119.7
2024-04-30,8799.87117733333,7623.65995192734,9973.371766961223,Groceries,7728.97
2024-05-01,8867.399772586414,7705.155714499905,10047.734862616358,Groceries,8865.53
2024-05-02,8667.504007703203,7493.2613038002955,9838.542825539434,Groceries,8577.24
2024-05-03,8644.27948910932,7477.686442158506,9815.595480516973,Groceries,9199.5
2024-05-04,11532.828738160892,10382.568228716545,12657.455869751066,Groceries,11022.79
2024-05-05,11565.88073538783,10441.023320736957,12762.503048379853,Groceries,10952.02
2024-05-06,8582.041051859891,7331.628814763607,9730.51326867214,Groceries,9120.91
2024-05-07,8580.639831803508,7344.471652555588,9808.931321461756,Groceries,8810.23
2024-05-08,8659.194048985682,7444.54501722066,9847.514681680128,Groceries,8760.28
2024-05-09,8469.126634709535,7237.422696205572,9698.81133035946,Groceries,8827.63
2024-05-10,8454.229871571642,7286.507668066344,9701.214303046787,Groceries,7431.59
2024-05-11,11349.347931612856,10191.105065362868,12638.847330711062,Groceries,11631.72
2024-05-12,11387.003648709746,10201.644994872197,12586.293285707929,Groceries,11456.62
2024-05-13,8405.654355858429,7169.102156024763,9551.351768508941,Groceries,7685.33
2024-05-14,8404.543906208452,7209.105840530866,9578.512406421416,Groceries,8167.88
2024-05-15,8481.167202216926,7365.240671050394,9626.807502281577,Groceries,8269.42
2024-05-16,8286.98978316213,7110.24072928269,9399.01628848273,Groceries,8171.78
2024-05-17,8265.909867741015,7018.803573432856,9412.466292366411,Groceries,8445.73
2024-05-18,11152.937783499587,9985.564124407723,12293.091373140907,Groceries,11868.5
2024-05-19,11180.81797384051,9934.956280746002,12325.335551530803,Groceries,11522.36
2024-05-20,8188.278559278849,7007.856225523744,9406.260465070496,Groceries,7270.66
2024-05-21,8174.875757798758,6936.301623430614,9339.443798592794,Groceries,8492.31
2024-05-22,8238.449709753626,7076.9879672763645,9367.05275611407,Groceries,8912.76
2024-05-23,8030.83450661246,6862.931126554715,9175.35220343757,Groceries,8271.34
2024-05-24,7996.3100905797955,6719.034428000831,9289.51021739892,Groceries,8687.53
2024-05-25,10870.271240450209,9659.160415523294,12076.18583369424,Groceries,12010.12
2024-05-26,10885.839123628979,9632.805910266383,12063.453548465786,Groceries,11146.54
2024-05-27,7882.100677275967,6684.384137473003,9004.506521252848,Groceries,8050.63
2024-05-28,7858.943399771406,6655.555443003866,9038.89588507595,Groceries,8518.78
2024-05-29,7914.50250186331,6815.885470414245,9106.432438335733,Groceries,7920.9
2024-05-30,7700.862719954257,6469.824492644655,8862.079456685336,Groceries,7814.03
2024-05-31,7662.504121451647,6480.3841948572235,8851.367811042363,Groceries,7550.05
2024-06-01,10534.965823193312,9339.699629873936,11784.303048310521,Groceries,11317.76
2024-06-02,10551.453959099435,9354.868118528771,11693.88631633063,Groceries,9364.56
2024-06-03,7551.079096691465,6369.620353355181,8715.460006875044,Groceries,8619.95
2024-06-04,7533.69072125192,6297.481475945763,8745.61043165728,Groceries,7955.35
2024-06-05,7597.325583283156,6357.979821117084,8743.564571627927,Groceries,6767.59
2024-06-06,21582.48706979928,20378.58047432914,22713.91046582847,Groceries,19539.05
2024-06-07,7367.724110927584,6187.848904334378,8643.292850509642,Groceries,6293.53
2024-06-08,10254.042656907695,9139.883600203064,11377.659900307957,Groceries,10288.18
2024-06-09,10285.778847294878,9108.397545251133,11425.902794037687,Groceries,10454.05
2024-06-10,7301.715331764941,6033.7046164977955,8536.288294812453,Groceries,7128.49
2024-06-11,7301.350347810701,6082.944572636518,8475.340588437652,Groceries,7530.61
2024-06-12,7382.355371316225,6211.109329288798,8639.907794831666,Groceries,8592.92
2024-06-13,7196.289885715487,5939.125664197544,8422.95766583522,Groceries,7106.28
2024-06-14,7187.060786104118,6036.2174238054495,8368.777169365681,Groceries,6755.86
2024-06-15,10089.601410179032,8928.044645545315,11321.149813458893,Groceries,10697.52
2024-06-16,10136.495386639295,8945.296116472782,11276.579408398286,Groceries,11029.67
2024-06-17,7166.23021790085,5925.229987138652,8319.247050896505,Groceries,7311.89
2024-06-18,7178.04778446936,5953.70547210943,8389.078304575407,Groceries,7876.57
2024-06-19,7269.408145275504,6136.084679207228,8430.912221430452,Groceries,8044.28
2024-06-20,7091.709213317969,5884.789870901153,8444.907372083648,Groceries,6812.68
2024-06-21,7088.749711512117,5892.135632713492,8299.579071197455,Groceries,6941.31
2024-06-22,9995.410326936953,8839.056330393125,11147.772683463852,Groceries,10283.11
2024-06-23,10044.278219690072,8859.250390665942,11129.271311212591,Groceries,10593.51
2024-06-24,7073.899808100609,5849.4987387866495,8216.023742270449,Groceries,7483.76
2024-06-25,7083.629061238536,5857.214337001831,8205.174294165437,Groceries,6639.55
2024-06-26,7171.087753134005,5928.038485587741,8314.834186259195,Groceries,8256.24
2024-06-27,6987.880372374306,5815.440346117402,8228.864526307236,Groceries,6804.08
2024-06-28,6978.051236160681,5755.003443637545,8168.066340638389,Groceries,6898.56
2024-06-29,9876.758897075042,8722.463429226766,11042.987334572234,Groceries,9445.24
2024-06-30,9916.898365404228,8808.816625898222,11247.808861676624,Groceries,10312.93
2024-07-01,6937.330395501242,5761.55076903775,8039.794075847001,Groceries,7521.19
2024-07-02,6937.73704029536,5723.263936737021,8127.554862696609,Groceries,7258.45
2024-07-03,7016.0683889585325,5859.751609822751,8196.423796292564,Groceries,7270.8
2024-07-04,6824.249276371702,5657.988152118377,8028.593309102295,Groceries,7021.6
2024-07-05,6806.6285453232695,5590.606263622855,8053.669191708206,Groceries,7295.99
2024-07-06,9698.646143893056,8506.99596496198,10878.37859989141,Groceries,7229.09
2024-07-07,9733.44358058552,8521.117660654605,10991.249432190209,Groceries,8833.06
2024-07-08,6750.10301752319,5640.519404619002,7920.095547176409,Groceries,7082.73
2024-07-09,6748.482574724434,5598.513385504466,7991.17425242439,Groceries,6299.13
2024-07-10,6826.664615868536,5654.456207280459,8018.002773326397,Groceries,7142.16
2024-07-11,6636.659992202671,5407.618076391677,7914.145977140279,Groceries,6805.56
2024-07-12,6622.856036382922,5525.547652583686,7697.755369441603,Groceries,7880.51
2024-07-13,9520.683591892488,8324.941765198724,10688.191671512932,Groceries,10101.81
2024-07-14,9563.228572778462,8366.489958423335,10674.190672081198,Groceries,8629.1
2024-07-15,6589.473276714607,5323.311201741807,7728.800165600643,Groceries,6804.87
2024-07-16,6599.134939869879,5521.050399856348,7770.62953453625,Groceries,6841.23
2024-07-17,6690.118195861371,5498.556903798873,7875.858439597381,Groceries,6628.09
2024-07-18,6514.224286147943,5407.841879284242,7778.3336105383405,Groceries,6979.05
2024-07-19,6515.604668729525,5355.053886725902,7668.289243844528,Groceries,6451.16
2024-07-20,9429.434153303328,8297.140827719966,10664.183616700064,Groceries,8116.57
2024-07-21,9488.528893028068,8306.414788718504,10808.139755872604,Groceries,9364.56
2024-07-22,6531.594287972952,5329.879560925948,7771.717454980998,Groceries,7205.1
2024-07-23,6558.070123202738,5377.813442010428,7755.878265513253,Groceries,6416.96
2024-07-24,6665.589443343222,5379.522973345601,7846.4165128872,Groceries,7348.76
2024-07-25,6505.693861248465,5257.453473732756,7704.936964267205,Groceries,6511.05
2024-07-26,6522.292810974479,5350.871216132532,7660.760216746731,Groceries,6997.09
2024-07-27,9450.341753419958,8290.67376518504,10646.901212163495,Groceries,9502.6
2024-07-28,9522.464563731726,8307.077836999706,10644.114259672993,Groceries,8896.0
2024-07-29,6577.205075984317,5377.824999696436,7745.86859717373,Groceries,7113.93
2024-07-30,6613.875049865001,5370.62623823654,7794.313106532879,Groceries,6583.85
2024-07-31,6730.015026359258,5601.897042556365,7935.221893789932,Groceries,6763.62
2024-08-01,6577.208538265813,5405.884140758652,7749.164706708977,Groceries,6763.1
2024-08-02,6599.248289694902,5414.686290472189,7777.164258763118,Groceries,6470.72
2024-08-03,9531.107152843402,8344.242576104789,10721.685513348135,Groceries,8827.53
2024-08-04,9605.461448975406,8462.525376959,10711.717992313088,Groceries,7852.52
2024-08-05,6660.940458725587,5415.48825394512,7766.13761839199,Groceries,6630.79
2024-08-06,6696.971723721077,5444.834649513244,7835.809025037893,Groceries,6752.6
2024-08-07,6811.2386957334,5704.932522694805,7950.383610902115,Groceries,6777.05
2024-08-08,6655.393515132711,5450.082676532918,7870.489597966001,Groceries,6794.43
2024-08-09,6673.512539967611,5444.16852736393,7898.148241962429,Groceries,6904.1
2024-08-10,9600.769767256086,8447.166758999168,10743.249287795357,Groceries,9380.4
2024-08-11,9670.053526577332,8514.943948978189,10873.484116911191,Groceries,9681.83
2024-08-12,6720.211584873962,5571.93458516242,7917.522769454612,Groceries,6610.24
2024-08-13,6750.8920985985005,5497.835398643553,7926.029618480644,Groceries,6313.05
2024-08-14,6859.99705418846,5576.535583423674,8036.018549331016,Groceries,6415.4
2024-08-15,6699.391054090303,5493.692924540478,7927.671099442141,Groceries,6739.57
2024-08-16,6713.353133956459,5552.1289236287275,7915.778178497051,Groceries,6829.77
2024-08-17,9637.246805472567,8498.406914669666,10781.452448854894,Groceries,8591.87
2024-08-18,9704.13374557704,8463.810064154675,10890.226858516839,Groceries,8225.14
2024-08-19,6753.016300236619,5517.119275538948,7913.898569217812,Groceries,6817.42
2024-08-20,6783.676256141408,5616.793603581249,7869.358516551481,Groceries,7195.82
2024-08-21,6894.126528535489,5683.7573833176775,8033.10025205907,Groceries,7449.26
2024-08-22,6736.318619820722,5591.603436035664,7991.993235036634,Groceries,6811.38
2024-08-23,6754.593523856594,5579.8062989324935,8017.4050785012905,Groceries,6912.26
2024-08-24,9684.351253119394,8549.908142011429,10895.819575569409,Groceries,8627.82
2024-08-25,9758.664386935314,8658.178516781225,10880.019550735802,Groceries,9321.64
2024-08-26,6816.520782920798,5497.442894473045,8034.457922230387,Groceries,6720.21
2024-08-27,6857.6628769052595,5699.748587191759,8078.971117699123,Groceries,7562.67
2024-08-28,6980.040190903877,5821.9981309612185,8091.148692667934,Groceries,6217.02
2024-08-29,6835.517875552194,5666.787312991923,7997.577811483994,Groceries,7066.72
2024-08-30,6868.328935597301,5725.132060535594,8108.7502924298,Groceries,7475.23
2024-08-31,9813.745291376204,8677.58939468016,10947.569122901275,Groceries,9660.33
2024-09-01,9904.693053369958,8721.714540730645,11062.644798788053,Groceries,11610.09
2024-09-02,6979.997133758742,5722.797000827169,8140.001561861512,Groceries,7579.18
2024-09-03,7039.3409274434625,5862.0899075271855,8222.758312372685,Groceries,6804.2
2024-09-04,7180.366057457974,6056.549028397626,8465.3297435955,Groceries,7367.93
2024-09-05,7054.738224867333,5857.133757108588,8193.903844852553,Groceries,6392.51
2024-09-06,7106.483578087421,5959.40702615602,8337.1113022773,Groceries,7430.37
2024-09-07,10070.662357601383,8818.647393761657,11243.605916859342,Groceries,9107.94
2024-09-08,10179.986860900211,9039.676711640584,11427.15102169895,Groceries,10512.36
2024-09-09,21461.64301990628,20302.377366149085,22698.100311206224,Groceries,18077.38
2024-09-10,7349.263723809545,6119.17949230309,8534.302706018729,Groceries,7521.86
2024-09-11,7506.128263350192,6353.907394661578,8649.115291913007,Groceries,7235.03
2024-09-12,7395.134375443822,6300.475268273836,8636.283182549616,Groceries,8717.49
2024-09-13,7460.126811879544,6272.552984107525,8632.224029393801,Groceries,7486.23
2024-09-14,10435.999752965108,9246.300274063378,11589.297747996972,Groceries,11499.81
2024-09-15,10555.317655234054,9478.429062974392,11853.084053372153,Groceries,10726.63
2024-09-16,7656.56541833216,6414.344230742249,8857.153534954376,Groceries,8078.88
2024-09-17,7738.995215123191,6493.683042602006,9016.290874372009,Groceries,8041.95
2024-09-18,7900.086516869085,6800.836329793522,9126.477884814396,Groceries,8091.73
2024-09-19,7791.262047407026,6659.784464577897,9066.703828855121,Groceries,6663.19
2024-09-20,7856.3472157515425,6706.987612807324,9058.38233491712,Groceries,7735.51
2024-09-21,10830.248076171449,9582.672685810596,11997.717285371908,Groceries,11028.74
2024-09-22,10945.573084182437,9655.076195415868,12133.127800149306,Groceries,10334.86
2024-09-23,8040.883660372938,6920.559226219154,9155.75807261537,Groceries,7115.1
2024-09-24,8115.540858957302,6918.999833806318,9342.881680584316,Groceries,8018.01
2024-09-25,8267.164634807597,7084.603997960353,9429.14674924567,Groceries,9190.24
2024-09-26,8147.3484149542855,7022.812275846086,9325.480358393368,Groceries,8934.29
2024-09-27,8200.11650943841,7087.592160188503,9372.770828373947,Groceries,8120.06
2024-09-28,11160.599409828894,9924.189807938626,12353.659570391217,Groceries,11467.89
2024-09-29,11261.652259144174,10148.362109196101,12565.074008539235,Groceries,10391.33
2024-09-30,8342.101536786911,7123.342979241359,9470.121263466173,Groceries,7144.79
2024-10-01,8401.587304190336,7198.486025533472,9585.855037574167,Groceries,7695.71
2024-10-02,8538.017570872184,7373.025901986282,9697.151996522669,Groceries,9392.38
2024-10-03,8403.277569130438,7210.872332693086,9562.755402880726,Groceries,8203.23
2024-10-04,8441.681569910488,7309.793019026231,9718.816268891564,Groceries,8261.81
2024-10-05,11388.65505538966,10171.691389936796,12525.375830283865,Groceries,10740.46
2024-10-06,11477.309375435305,10344.746366837278,12614.248906494162,Groceries,12739.66
2024-10-07,8546.720621888106,7381.469693474513,9676.508729429515,Groceries,9655.21
2024-10-08,8596.75364493567,7386.465278559475,9702.124593012055,Groceries,10107.29
2024-10-09,8725.511190395744,7523.74599918421,9944.289187677827,Groceries,8513.99
2024-10-10,8585.038428454793,7447.847114298371,9783.43654263818,Groceries,8868.87
2024-10-11,8619.770639308403,7464.974817637767,9872.822071357194,Groceries,7648.31
2024-10-12,11565.19933926006,10318.959591837358,12742.718228180202,Groceries,12711.87
2024-10-13,11654.482364486323,10457.78296059068,12859.635262669555,Groceries,10354.66
2024-10-14,8726.68318194043,7514.036484837775,9842.714799482635,Groceries,8980.0
2024-10-15,8781.606984517544,7548.036508606032,10006.66221140018,Groceries,8089.61
2024-10-16,8917.250320995501,7777.484426198198,10154.808162572883,Groceries,8489.68
2024-10-17,8785.507213111949,7487.064313826752,9945.098570246852,Groceries,8351.31
2024-10-18,8830.61952398336,7663.031832514012,10099.017344677246,Groceries,8555.11
2024-10-19,11787.846831802814,10615.956945357722,12917.163282701353,Groceries,11237.79
2024-10-20,11890.081268089793,10579.437643991128,13157.253623238219,Groceries,11281.13
2024-10-21,8976.09250352146,7711.313848322625,10191.090609060313,Groceries,9725.6
2024-10-22,9045.370325752814,7856.939320453894,10158.43838177007,Groceries,8350.07
2024-10-23,9195.581421410508,7961.806112084304,10417.400531642274,Groceries,9364.05
2024-10-24,9078.283155157502,7961.080931894077,10316.58236659693,Groceries,10144.45
2024-10-25,9137.381931465214,7941.934006794006,10403.222711502154,Groceries,8904.63
2024-10-26,12107.811200582159,10842.09218659442,13288.257823667143,Groceries,11429.94
2024-10-27,12222.154365845838,10976.754918575683,13334.878303904306,Groceries,11956.55
2024-10-28,9318.897568947026,8133.792940248674,10495.464830615261,Groceries,10300.62
2024-10-29,9397.27959199818,8301.087387151045,10611.019238998459,Groceries,9601.27
2024-10-30,9554.755289917986,8357.576623109488,10820.906168366178,Groceries,9093.01
2024-10-31,9442.715159311118,8291.944159618513,10637.568176701216,Groceries,9907.93
2024-11-01,9504.948460417081,8325.7379396338,10705.462671351048,Groceries,8735.88
2024-11-02,12476.324807246208,11422.86439300275,13694.459111514758,Groceries,13191.45
2024-11-03,12589.4193637475,11412.430475034585,13770.465518592662,Groceries,12974.79
2024-11-04,9682.766534689394,8592.627735478784,10859.33382665512,Groceries,9467.52
2024-11-05,9755.709336271817,8512.136664538042,10982.977617675746,Groceries,9094.33
2024-11-06,9905.861235995062,8663.393080107635,11022.132373816154,Groceries,9095.53
2024-11-07,9784.821125071223,8540.94198175452,10930.582624912346,Groceries,10252.18
2024-11-08,9836.632827442005,8614.649039858976,11030.30337561405,Groceries,10843.66
2024-11-09,12796.460230152627,11636.473126110417,13920.322652769948,Groceries,12231.42
2024-11-10,12897.205270224887,11590.375701341223,14097.124772380224,Groceries,13416.61
2024-11-11,24166.32762131867,22906.54137577041,25249.748011421652,Groceries,20818.41
2024-11-12,10037.814198510801,8890.817086357047,11200.24747292368,Groceries,9567.76
2024-11-13,10175.372887704676,9070.445869669771,11418.124848665813,Groceries,10052.78
2024-11-14,10042.397053476267,8883.372378110915,11238.85190051274,Groceries,9381.9
2024-11-15,10083.284869707795,8854.424718067497,11234.230705160022,Groceries,9397.4
2024-11-16,13033.53095792073,11909.754410470096,14278.824386085727,Groceries,12549.76
2024-11-17,13126.33512807964,11902.941481591399,14249.922046011694,Groceries,13620.86
2024-11-18,10200.83935043619,9015.891837506666,11335.893092670747,Groceries,10123.78
2024-11-19,10256.96057890716,9138.718416975462,11497.287865100328,Groceries,8469.73
2024-11-20,10392.836262301915,9164.878790131745,11528.041167272597,Groceries,8599.13
2024-11-21,10260.525602023541,9002.55021115045,11508.038876488567,Groceries,9890.2
2024-11-22,10304.454444714613,9044.794990479422,11545.092353321646,Groceries,10815.34
2024-11-23,13260.079203075602,12138.64088851925,14496.085070342348,Groceries,10620.81
2024-11-24,13360.495415219053,12232.90168539872,14590.517096853408,Groceries,13115.96
2024-11-25,10444.676284914334,9229.898322711646,11585.183428693403,Groceries,10102.87
2024-11-26,10512.308810468397,9246.590402272945,11677.522014272545,Groceries,11759.65
2024-11-27,10661.244278806234,9495.722192264237,11877.563002778346,Groceries,10293.84
2024-11-28,10543.20607764219,9392.367585752174,11830.797669815027,Groceries,10984.04
2024-11-29,10602.242564470833,9442.137259436515,11784.212356838567,Groceries,10814.52
2024-11-30,13573.400195341601,12371.335344829035,14697.868571855352,Groceries,11570.88
2024-12-01,13689.342297330904,12517.733663448444,14904.432606249236,Groceries,14854.39
2024-12-02,10788.59857011932,9558.889837056655,11986.126744472424,Groceries,10986.01
2024-12-03,10870.4126432489,9680.881651437834,11963.135733310173,Groceries,11275.08
2024-12-04,11032.204168003476,9882.510656851187,12235.101690264828,Groceries,14282.6
